Account ID,Subscription,Subscription Year,user age,job,marital,education,housing,loan,contact,Account Age,Count of linking accounts,default
24597,Yes,2023,29,technician,married,professional.course,unknown,unknown,cellular,338,9,1
24598,Yes,2023,48,technician,married,basic.6y,no,no,cellular,171,5,1
24599,Yes,2023,28,admin.,single,university.degree,yes,no,cellular,721,3,1
24600,Yes,2023,32,technician,married,high.school,no,no,cellular,182,1,0
24601,Yes,2023,31,technician,married,professional.course,no,yes,cellular,487,1,0
24602,Yes,2023,42,admin.,single,high.school,no,no,telephone,229,4,1
24603,Yes,2023,41,entrepreneur,divorced,professional.course,no,yes,cellular,140,3,1
24604,Yes,2023,24,services,single,university.degree,no,no,cellular,113,6,1
24605,Yes,2023,41,entrepreneur,divorced,professional.course,yes,yes,cellular,109,5,1
24606,Yes,2023,27,services,married,high.school,no,no,cellular,184,3,1
24607,Yes,2023,30,self-employed,married,university.degree,yes,no,telephone,148,20,1
24608,Yes,2023,40,blue-collar,married,basic.4y,yes,no,cellular,91,15,1
24609,Yes,2023,23,services,single,high.school,no,no,cellular,1097,3,1
24610,Yes,2023,49,management,divorced,university.degree,no,no,cellular,144,5,1
24611,Yes,2023,30,self-employed,married,university.degree,yes,no,telephone,150,10,1
24612,Yes,2023,28,admin.,single,high.school,no,no,telephone,535,2,0
24613,Yes,2023,33,blue-collar,single,basic.9y,yes,no,telephone,465,7,1
24614,Yes,2023,33,admin.,single,high.school,yes,no,cellular,154,14,1
24615,Yes,2023,30,self-employed,married,university.degree,yes,no,telephone,311,27,0
24616,Yes,2023,23,blue-collar,single,basic.9y,yes,no,cellular,123,4,1
24617,Yes,2023,26,admin.,single,high.school,no,no,telephone,924,5,1
24618,Yes,2023,40,technician,married,university.degree,yes,no,cellular,296,3,0
24619,Yes,2023,31,technician,single,professional.course,no,no,cellular,200,5,1
24620,Yes,2023,60,management,married,university.degree,yes,no,cellular,212,1,0
24621,Yes,2023,60,management,married,university.degree,no,yes,cellular,258,1,0
24622,Yes,2023,31,technician,married,professional.course,no,no,cellular,3643,1,0
24623,Yes,2023,26,entrepreneur,single,university.degree,no,no,telephone,117,1,1
24624,Yes,2023,35,admin.,married,high.school,no,no,cellular,114,1,1
24625,Yes,2023,32,blue-collar,divorced,professional.course,yes,no,cellular,122,2,0
24626,Yes,2023,30,blue-collar,single,basic.9y,yes,yes,cellular,166,1,0
24627,Yes,2023,52,admin.,married,high.school,yes,no,cellular,89,1,0
24628,Yes,2023,35,admin.,married,high.school,no,no,telephone,189,1,0
24629,Yes,2023,41,blue-collar,divorced,basic.6y,no,no,cellular,159,1,1
24630,Yes,2023,35,admin.,married,high.school,yes,no,cellular,393,1,0
24631,Yes,2023,56,blue-collar,married,basic.4y,yes,no,cellular,508,1,0
24632,Yes,2023,56,blue-collar,married,basic.4y,yes,yes,cellular,522,1,0
24633,Yes,2023,29,technician,married,unknown,yes,no,cellular,166,1,0
24634,Yes,2023,24,blue-collar,single,basic.9y,yes,no,cellular,545,2,0
24635,Yes,2023,52,services,married,basic.4y,yes,no,cellular,264,3,1
24636,Yes,2023,30,services,married,high.school,yes,no,cellular,812,1,0
24637,Yes,2023,52,admin.,divorced,high.school,no,no,cellular,67,1,1
24638,Yes,2023,35,admin.,married,high.school,yes,no,cellular,794,1,0
24639,Yes,2023,29,technician,married,unknown,yes,no,cellular,404,1,0
24640,Yes,2023,33,admin.,divorced,high.school,yes,no,cellular,191,1,0
24641,Yes,2023,27,student,single,basic.9y,no,no,cellular,104,1,1
24642,Yes,2023,35,blue-collar,married,basic.9y,yes,no,cellular,157,1,0
24643,Yes,2023,35,blue-collar,married,basic.9y,yes,yes,cellular,170,1,0
24644,Yes,2023,35,blue-collar,married,basic.9y,no,no,cellular,90,1,1
24645,Yes,2023,42,blue-collar,married,basic.4y,no,no,cellular,504,1,0
24646,Yes,2023,35,blue-collar,married,basic.9y,yes,no,cellular,333,1,0
24647,Yes,2023,30,blue-collar,single,basic.6y,no,no,cellular,252,1,0
24648,Yes,2023,37,blue-collar,married,basic.9y,yes,no,cellular,23,1,0
24649,Yes,2023,51,services,single,basic.6y,yes,no,cellular,48,1,0
24650,Yes,2023,35,services,single,high.school,yes,no,cellular,116,1,0
24651,Yes,2023,24,student,single,basic.4y,no,no,cellular,67,1,1
24652,Yes,2023,42,blue-collar,married,basic.4y,unknown,unknown,cellular,467,1,0
24653,Yes,2023,24,student,single,basic.4y,no,no,cellular,159,1,1
24654,Yes,2023,24,student,single,basic.4y,yes,yes,telephone,57,1,0
24655,Yes,2023,51,services,single,basic.6y,no,no,cellular,484,1,0
24656,Yes,2023,24,student,single,basic.4y,no,no,cellular,378,1,0
24657,Yes,2023,35,management,married,university.degree,yes,yes,cellular,772,1,0
24658,Yes,2023,24,student,single,basic.4y,unknown,unknown,cellular,230,1,0
24659,Yes,2023,24,student,single,basic.4y,no,no,cellular,304,1,0
24660,Yes,2023,38,blue-collar,married,basic.6y,yes,no,cellular,136,1,0
24661,Yes,2023,35,admin.,married,high.school,no,no,cellular,451,1,0
24662,Yes,2023,35,admin.,married,high.school,yes,yes,cellular,283,1,0
24663,Yes,2023,51,blue-collar,married,basic.9y,no,no,cellular,78,1,1
24664,Yes,2023,51,blue-collar,married,basic.9y,yes,no,cellular,147,1,0
24665,Yes,2023,60,retired,divorced,high.school,yes,no,cellular,55,1,0
24666,Yes,2023,34,technician,married,professional.course,no,yes,cellular,431,1,0
24667,Yes,2023,51,blue-collar,married,basic.9y,yes,no,cellular,203,1,0
24668,Yes,2023,42,blue-collar,married,basic.9y,no,no,cellular,143,2,1
24669,Yes,2023,34,services,divorced,basic.9y,no,no,cellular,684,1,0
24670,Yes,2023,49,retired,single,basic.4y,no,no,cellular,802,1,0
24671,Yes,2023,35,blue-collar,married,basic.9y,no,no,cellular,117,3,1
24672,Yes,2023,44,entrepreneur,divorced,basic.4y,no,no,cellular,170,2,1
24673,Yes,2023,40,services,married,university.degree,yes,no,cellular,131,2,0
24674,Yes,2023,22,blue-collar,married,basic.9y,no,no,cellular,102,2,1
24675,Yes,2023,29,admin.,single,high.school,yes,no,cellular,151,2,0
24676,Yes,2023,48,blue-collar,married,basic.4y,yes,yes,cellular,269,2,0
24677,Yes,2023,22,services,single,high.school,yes,no,cellular,143,2,0
24678,Yes,2023,56,technician,married,professional.course,no,no,cellular,196,2,0
24679,Yes,2023,52,housemaid,married,basic.4y,no,no,cellular,479,2,0
24680,Yes,2023,41,services,married,professional.course,yes,no,cellular,211,2,0
24681,Yes,2023,52,housemaid,married,basic.4y,no,no,cellular,347,2,0
24682,Yes,2023,32,management,single,high.school,no,no,cellular,128,2,1
24683,Yes,2023,52,housemaid,married,basic.4y,no,yes,cellular,183,2,0
24684,Yes,2023,53,retired,married,basic.9y,yes,no,cellular,817,2,0
24685,Yes,2023,33,blue-collar,married,basic.9y,no,no,cellular,439,2,0
24686,Yes,2023,55,entrepreneur,married,professional.course,yes,no,cellular,168,2,0
24687,Yes,2023,32,blue-collar,single,professional.course,yes,no,cellular,165,2,0
24688,Yes,2023,55,retired,married,university.degree,yes,no,cellular,188,2,0
24689,Yes,2023,28,admin.,single,university.degree,yes,no,cellular,106,2,0
24690,Yes,2023,32,technician,married,basic.9y,yes,no,telephone,321,2,0
24691,Yes,2023,53,retired,married,basic.9y,no,no,cellular,891,2,0
24692,Yes,2023,33,admin.,married,high.school,yes,no,cellular,80,2,0
24693,Yes,2023,43,blue-collar,divorced,basic.4y,yes,no,cellular,1242,2,0
24694,Yes,2023,28,blue-collar,single,basic.4y,yes,no,telephone,76,2,0
24695,Yes,2023,31,blue-collar,married,high.school,yes,no,cellular,45,2,0
24696,Yes,2023,24,blue-collar,married,basic.9y,no,yes,cellular,138,2,1
24697,Yes,2023,32,admin.,single,university.degree,no,no,cellular,132,2,1
24698,Yes,2023,37,blue-collar,married,basic.9y,yes,no,cellular,216,2,0
24699,Yes,2023,27,student,single,high.school,yes,no,cellular,100,2,0
24700,Yes,2023,50,technician,divorced,professional.course,no,no,cellular,318,2,0
24701,Yes,2023,35,admin.,single,university.degree,yes,no,cellular,141,2,0
24702,Yes,2023,27,technician,married,basic.9y,yes,yes,cellular,906,2,0
24703,Yes,2023,30,admin.,single,high.school,yes,no,cellular,72,2,0
24704,Yes,2023,29,admin.,single,high.school,yes,no,cellular,139,2,0
24705,Yes,2023,50,technician,divorced,professional.course,yes,no,telephone,41,2,0
24706,Yes,2023,50,blue-collar,divorced,basic.9y,unknown,unknown,cellular,93,2,1
24707,Yes,2023,35,admin.,single,university.degree,yes,no,cellular,564,2,0
24708,Yes,2023,55,entrepreneur,married,professional.course,yes,no,cellular,243,2,0
24709,Yes,2023,37,blue-collar,married,basic.9y,yes,yes,telephone,31,2,0
24710,Yes,2023,26,student,single,university.degree,no,yes,cellular,226,2,0
24711,Yes,2023,33,admin.,married,high.school,no,no,cellular,16,2,1
24712,Yes,2023,32,admin.,single,university.degree,no,no,cellular,306,2,0
24713,Yes,2023,32,blue-collar,married,basic.9y,no,yes,telephone,518,3,1
24714,Yes,2023,31,admin.,single,university.degree,no,no,telephone,87,2,1
24715,Yes,2023,29,admin.,single,high.school,yes,no,cellular,130,2,0
24716,Yes,2023,33,admin.,married,high.school,no,no,cellular,98,2,1
24717,Yes,2023,40,housemaid,married,basic.4y,no,no,cellular,504,2,0
24718,Yes,2023,30,admin.,single,university.degree,no,no,cellular,98,2,1
24719,Yes,2023,35,admin.,married,high.school,no,yes,cellular,93,2,1
24720,Yes,2023,33,services,married,high.school,yes,no,cellular,82,2,0
24721,Yes,2023,38,entrepreneur,married,basic.9y,yes,no,cellular,188,2,0
24722,Yes,2023,54,blue-collar,divorced,high.school,no,no,cellular,223,2,0
24723,Yes,2023,39,services,married,high.school,yes,no,cellular,67,2,0
24724,Yes,2023,49,admin.,married,high.school,yes,no,cellular,59,2,0
24725,Yes,2023,54,blue-collar,divorced,high.school,no,no,cellular,86,2,1
24726,Yes,2023,27,blue-collar,married,basic.6y,yes,no,cellular,186,2,0
24727,Yes,2023,33,services,married,high.school,no,no,cellular,1060,2,0
24728,Yes,2023,36,services,single,high.school,yes,no,cellular,249,2,0
24729,Yes,2023,35,admin.,single,university.degree,no,no,cellular,60,2,1
24730,Yes,2023,37,services,married,basic.9y,no,no,cellular,126,2,1
24731,Yes,2023,55,retired,married,university.degree,no,no,cellular,659,2,0
24732,Yes,2023,33,admin.,married,university.degree,yes,no,telephone,52,4,1
24733,Yes,2023,31,entrepreneur,divorced,university.degree,no,no,cellular,222,7,1
24734,Yes,2023,31,blue-collar,married,professional.course,no,no,cellular,109,2,1
24735,Yes,2023,32,technician,single,university.degree,yes,no,cellular,112,2,0
24736,Yes,2023,31,blue-collar,married,basic.6y,no,yes,cellular,173,2,1
24737,Yes,2023,32,technician,single,university.degree,yes,no,cellular,42,2,0
24738,Yes,2023,56,management,married,high.school,yes,no,cellular,131,2,0
24739,Yes,2023,31,services,single,high.school,yes,no,cellular,455,2,0
24740,Yes,2023,35,admin.,single,basic.9y,yes,no,cellular,431,3,1
24741,Yes,2023,25,unemployed,married,high.school,unknown,unknown,cellular,147,10,1
24742,Yes,2023,34,services,single,high.school,no,no,cellular,717,2,0
24743,Yes,2023,33,blue-collar,married,basic.4y,yes,no,cellular,286,2,0
24744,Yes,2023,33,admin.,single,university.degree,yes,no,cellular,614,2,0
24745,Yes,2023,38,technician,married,professional.course,yes,yes,cellular,50,2,0
24746,Yes,2023,38,blue-collar,divorced,basic.9y,no,yes,cellular,83,2,1
24747,Yes,2023,29,services,single,high.school,yes,no,cellular,289,2,0
24748,Yes,2023,30,admin.,married,university.degree,no,yes,telephone,117,2,0
24749,Yes,2023,30,admin.,married,university.degree,yes,yes,cellular,85,2,0
24750,Yes,2023,29,admin.,single,high.school,no,no,cellular,487,3,1
24751,Yes,2023,29,blue-collar,single,basic.9y,no,no,cellular,256,2,0
24752,Yes,2023,33,blue-collar,single,basic.6y,yes,yes,cellular,103,2,0
24753,Yes,2023,53,retired,married,basic.9y,yes,no,cellular,181,2,0
24754,Yes,2023,41,services,married,professional.course,yes,yes,cellular,348,2,0
24755,Yes,2023,48,admin.,married,university.degree,yes,yes,cellular,154,2,0
24756,Yes,2023,34,blue-collar,married,basic.9y,no,yes,cellular,196,2,0
24757,Yes,2023,31,technician,divorced,professional.course,yes,yes,cellular,71,3,1
24758,Yes,2023,40,retired,married,basic.4y,yes,no,cellular,1689,2,0
24759,Yes,2023,32,unemployed,married,university.degree,yes,no,cellular,47,2,0
24760,Yes,2023,30,blue-collar,married,basic.9y,yes,no,cellular,1294,2,0
24761,Yes,2023,37,technician,married,professional.course,yes,no,cellular,314,2,0
24762,Yes,2023,44,technician,single,university.degree,no,yes,cellular,228,2,0
24763,Yes,2023,55,entrepreneur,married,professional.course,yes,no,cellular,965,2,0
24764,Yes,2023,42,services,married,high.school,yes,no,cellular,123,2,0
24765,Yes,2023,43,entrepreneur,divorced,professional.course,no,yes,cellular,94,2,1
24766,Yes,2023,29,admin.,single,high.school,no,no,cellular,144,2,1
24767,Yes,2023,35,admin.,single,university.degree,no,no,cellular,330,2,0
24768,Yes,2023,41,services,married,professional.course,no,yes,cellular,146,2,1
24769,Yes,2023,30,admin.,single,high.school,yes,no,cellular,712,2,0
24770,Yes,2023,49,admin.,married,high.school,no,no,cellular,366,2,0
24771,Yes,2023,50,blue-collar,divorced,basic.9y,yes,no,cellular,502,2,0
24772,Yes,2023,40,blue-collar,married,basic.9y,yes,no,cellular,106,2,0
24773,Yes,2023,35,blue-collar,single,basic.4y,no,no,cellular,260,2,0
24774,Yes,2023,30,services,single,high.school,yes,no,cellular,252,2,0
24775,Yes,2023,32,blue-collar,married,basic.6y,yes,no,cellular,251,2,0
24776,Yes,2023,38,blue-collar,divorced,basic.9y,no,no,cellular,128,2,1
24777,Yes,2023,27,services,single,high.school,no,no,cellular,239,8,1
24778,Yes,2023,51,entrepreneur,divorced,high.school,no,no,cellular,347,2,0
24779,Yes,2023,38,blue-collar,divorced,basic.9y,no,no,cellular,764,2,0
24780,Yes,2023,38,blue-collar,divorced,basic.9y,unknown,unknown,cellular,1120,2,0
24781,Yes,2023,57,retired,single,basic.9y,unknown,unknown,cellular,16,2,1
24782,Yes,2023,32,technician,married,unknown,yes,no,cellular,107,2,0
24783,Yes,2023,54,blue-collar,married,basic.4y,no,no,cellular,271,2,0
24784,Yes,2023,38,blue-collar,divorced,basic.9y,yes,no,cellular,970,2,0
24785,Yes,2023,35,admin.,single,university.degree,yes,no,cellular,963,2,0
24786,Yes,2023,55,entrepreneur,married,professional.course,no,no,cellular,149,2,1
24787,Yes,2023,28,services,married,high.school,no,no,cellular,64,2,1
24788,Yes,2023,32,technician,married,unknown,yes,yes,cellular,1973,2,0
24789,Yes,2023,32,technician,married,unknown,no,no,cellular,221,2,0
24790,Yes,2023,28,services,married,high.school,no,no,cellular,117,2,1
24791,Yes,2023,38,blue-collar,divorced,basic.9y,no,yes,cellular,706,2,0
24792,Yes,2023,42,technician,divorced,university.degree,no,yes,cellular,241,2,0
24793,Yes,2023,33,technician,single,university.degree,no,no,cellular,141,2,1
24794,Yes,2023,34,blue-collar,married,basic.9y,no,no,cellular,232,2,0
24795,Yes,2023,29,blue-collar,single,basic.9y,no,no,cellular,187,2,0
24796,Yes,2023,42,technician,divorced,university.degree,yes,no,cellular,249,2,0
24797,Yes,2023,25,student,single,university.degree,no,no,telephone,178,2,1
24798,Yes,2023,33,services,married,high.school,no,no,cellular,90,2,1
24799,Yes,2023,31,student,single,high.school,no,no,cellular,175,2,1
24800,Yes,2023,25,unemployed,married,university.degree,no,no,telephone,176,15,1
24801,Yes,2023,31,blue-collar,married,basic.6y,no,no,cellular,255,2,0
24802,Yes,2023,53,management,married,basic.9y,yes,yes,cellular,1041,2,0
24803,Yes,2023,35,blue-collar,single,basic.9y,yes,no,cellular,324,2,0
24804,Yes,2023,29,services,married,basic.9y,yes,no,cellular,1389,2,0
24805,Yes,2023,31,admin.,single,high.school,no,no,telephone,61,2,1
24806,Yes,2023,25,unemployed,married,high.school,no,no,cellular,120,10,1
24807,Yes,2023,35,admin.,married,high.school,no,no,cellular,213,2,0
24808,Yes,2023,45,management,married,unknown,yes,no,cellular,121,2,0
24809,Yes,2023,45,blue-collar,married,basic.6y,no,no,cellular,636,2,0
24810,Yes,2023,30,services,single,high.school,yes,no,cellular,80,2,0
24811,Yes,2023,28,blue-collar,married,basic.6y,yes,no,telephone,330,2,0
24812,Yes,2023,40,technician,single,professional.course,yes,yes,cellular,919,2,0
24813,Yes,2023,38,technician,single,university.degree,yes,no,cellular,210,2,0
24814,Yes,2023,46,admin.,married,university.degree,no,yes,cellular,71,2,0
24815,Yes,2023,50,admin.,divorced,basic.9y,no,no,cellular,452,2,0
24816,Yes,2023,31,blue-collar,married,professional.course,no,no,cellular,255,3,1
24817,Yes,2023,40,technician,single,professional.course,no,no,cellular,260,2,0
24818,Yes,2023,58,admin.,divorced,high.school,no,no,cellular,666,2,0
24819,Yes,2023,55,admin.,married,university.degree,no,yes,telephone,498,2,0
24820,Yes,2023,30,admin.,married,university.degree,no,no,cellular,344,2,0
24821,Yes,2023,42,technician,divorced,university.degree,no,no,cellular,221,2,0
24822,Yes,2023,27,housemaid,married,high.school,yes,no,cellular,189,2,0
24823,Yes,2023,31,blue-collar,single,basic.9y,yes,no,cellular,184,2,0
24824,Yes,2023,36,services,single,high.school,no,no,cellular,70,2,1
24825,Yes,2023,30,unemployed,married,basic.9y,no,no,cellular,154,2,1
24826,Yes,2023,28,housemaid,married,high.school,no,no,cellular,271,2,0
24827,Yes,2023,30,admin.,married,university.degree,no,no,cellular,159,2,0
24828,Yes,2023,41,self-employed,married,basic.9y,no,no,cellular,134,2,1
24829,Yes,2023,36,blue-collar,single,high.school,no,no,telephone,470,2,0
24830,Yes,2023,52,technician,married,professional.course,no,no,cellular,221,2,0
24831,Yes,2023,30,admin.,married,university.degree,no,no,cellular,1164,2,0
24832,Yes,2023,31,admin.,married,high.school,yes,no,cellular,595,2,0
24833,Yes,2023,37,blue-collar,single,basic.9y,no,no,cellular,1081,2,0
24834,Yes,2023,36,services,single,high.school,no,no,cellular,254,2,0
24835,Yes,2023,37,blue-collar,married,basic.9y,no,no,cellular,106,2,1
24836,Yes,2023,59,blue-collar,married,basic.4y,no,no,cellular,202,2,0
24837,Yes,2023,52,unemployed,married,university.degree,no,yes,cellular,118,2,0
24838,Yes,2023,31,blue-collar,married,basic.6y,yes,no,cellular,207,2,0
24839,Yes,2023,33,blue-collar,single,basic.6y,no,yes,cellular,184,2,0
24840,Yes,2023,53,management,married,basic.9y,no,yes,cellular,333,2,0
24841,Yes,2023,46,housemaid,married,basic.4y,no,no,cellular,550,2,0
24842,Yes,2023,22,blue-collar,married,professional.course,yes,no,cellular,143,5,1
24843,Yes,2023,31,blue-collar,married,basic.6y,yes,yes,cellular,69,2,0
24844,Yes,2023,28,admin.,single,university.degree,no,yes,cellular,94,2,1
24845,Yes,2023,37,admin.,single,university.degree,yes,no,cellular,271,2,0
24846,Yes,2023,32,blue-collar,married,basic.9y,yes,yes,cellular,396,3,1
24847,Yes,2023,30,admin.,married,university.degree,yes,no,cellular,71,2,0
24848,Yes,2023,35,blue-collar,married,basic.6y,yes,no,cellular,145,2,0
24849,Yes,2023,42,management,divorced,university.degree,yes,no,cellular,215,2,0
24850,Yes,2023,30,services,single,high.school,yes,no,cellular,94,2,0
24851,Yes,2023,32,technician,married,basic.9y,no,no,cellular,271,5,1
24852,Yes,2023,41,self-employed,divorced,professional.course,no,no,cellular,911,2,0
24853,Yes,2023,35,blue-collar,married,basic.6y,no,no,cellular,165,2,1
24854,Yes,2023,35,admin.,single,high.school,yes,no,cellular,196,2,0
24855,Yes,2023,29,blue-collar,married,basic.9y,yes,yes,telephone,437,7,1
24856,Yes,2023,41,admin.,single,university.degree,no,no,cellular,1180,2,0
24857,Yes,2023,36,admin.,married,university.degree,no,no,cellular,135,2,0
24858,Yes,2023,32,technician,married,unknown,yes,no,cellular,193,2,0
24859,Yes,2023,31,blue-collar,married,basic.6y,no,no,cellular,103,2,1
24860,Yes,2023,30,admin.,married,university.degree,no,no,cellular,128,2,0
24861,Yes,2023,25,unemployed,married,university.degree,no,no,telephone,328,2,0
24862,Yes,2023,32,blue-collar,divorced,professional.course,no,no,cellular,261,13,1
24863,Yes,2023,31,blue-collar,married,basic.9y,no,no,cellular,342,2,0
24864,Yes,2023,31,blue-collar,married,basic.6y,yes,no,cellular,119,2,0
24865,Yes,2023,36,blue-collar,single,high.school,no,no,cellular,425,2,0
24866,Yes,2023,26,blue-collar,single,basic.9y,yes,no,cellular,151,2,0
24867,Yes,2023,52,technician,married,professional.course,no,yes,cellular,163,2,1
24868,Yes,2023,25,blue-collar,single,basic.9y,yes,no,cellular,773,3,1
24869,Yes,2023,29,blue-collar,single,basic.9y,no,no,cellular,822,2,0
24870,Yes,2023,37,admin.,single,university.degree,no,no,cellular,188,2,0
24871,Yes,2023,43,technician,divorced,basic.9y,no,no,cellular,853,2,0
24872,Yes,2023,28,admin.,married,professional.course,no,no,cellular,549,2,0
24873,Yes,2023,36,blue-collar,single,high.school,no,no,cellular,172,2,1
24874,Yes,2023,22,blue-collar,married,professional.course,yes,no,cellular,161,4,1
24875,Yes,2023,41,blue-collar,single,unknown,no,no,cellular,96,2,1
24876,Yes,2023,46,housemaid,married,basic.4y,no,no,cellular,1649,2,0
24877,Yes,2023,26,admin.,single,high.school,no,no,cellular,1310,2,0
24878,Yes,2023,25,technician,single,professional.course,yes,no,cellular,1187,3,1
24879,Yes,2023,29,blue-collar,single,basic.9y,no,no,cellular,135,2,1
24880,Yes,2023,29,services,married,high.school,yes,yes,cellular,151,2,0
24881,Yes,2023,27,technician,married,professional.course,yes,yes,cellular,324,2,0
24882,Yes,2023,32,admin.,married,basic.9y,no,no,cellular,77,2,1
24883,Yes,2023,45,unemployed,married,university.degree,yes,no,cellular,122,2,0
24884,Yes,2023,54,blue-collar,single,unknown,yes,no,cellular,122,2,0
24885,Yes,2023,56,management,married,basic.6y,no,no,cellular,175,2,1
24886,Yes,2023,32,blue-collar,married,basic.4y,yes,no,cellular,51,2,0
24887,Yes,2023,31,blue-collar,married,basic.9y,no,no,cellular,246,2,0
24888,Yes,2023,35,blue-collar,married,basic.9y,yes,no,cellular,330,2,0
24889,Yes,2023,58,management,married,university.degree,no,no,cellular,607,2,0
24890,Yes,2023,29,blue-collar,married,basic.9y,yes,no,cellular,104,2,0
24891,Yes,2023,31,admin.,single,basic.9y,yes,no,cellular,114,2,0
24892,Yes,2023,58,management,married,university.degree,yes,no,cellular,332,2,0
24893,Yes,2023,33,entrepreneur,married,university.degree,yes,yes,cellular,125,2,0
24894,Yes,2023,27,blue-collar,single,basic.9y,yes,no,telephone,236,2,0
24895,Yes,2023,32,admin.,single,university.degree,no,no,cellular,79,2,1
24896,Yes,2023,27,blue-collar,single,basic.9y,yes,no,cellular,65,2,0
24897,Yes,2023,35,admin.,married,university.degree,yes,yes,telephone,216,2,0
24898,Yes,2023,26,technician,married,high.school,no,no,cellular,114,2,1
24899,Yes,2023,57,blue-collar,married,basic.4y,no,no,cellular,324,2,0
24900,Yes,2023,40,entrepreneur,married,university.degree,no,no,cellular,68,3,1
24901,Yes,2023,24,self-employed,single,professional.course,yes,no,cellular,61,2,0
24902,Yes,2023,39,technician,divorced,university.degree,no,no,cellular,179,2,1
24903,Yes,2023,30,admin.,single,university.degree,yes,no,cellular,243,2,0
24904,Yes,2023,31,technician,single,university.degree,yes,no,cellular,90,2,0
24905,Yes,2023,50,blue-collar,married,basic.4y,yes,no,cellular,611,2,0
24906,Yes,2023,30,admin.,single,university.degree,yes,no,telephone,256,2,0
24907,Yes,2023,56,unknown,single,basic.9y,no,no,cellular,102,2,1
24908,Yes,2023,43,admin.,married,high.school,no,no,cellular,41,2,1
24909,Yes,2023,31,admin.,single,basic.9y,no,no,cellular,221,3,1
24910,Yes,2023,43,admin.,divorced,high.school,yes,no,cellular,329,2,0
24911,Yes,2023,31,entrepreneur,married,university.degree,no,no,cellular,97,2,0
24912,Yes,2023,30,blue-collar,married,basic.9y,no,no,cellular,96,2,1
24913,Yes,2023,31,technician,single,basic.9y,yes,no,cellular,227,2,0
24914,Yes,2023,45,management,married,university.degree,yes,yes,cellular,56,2,0
24915,Yes,2023,32,blue-collar,married,basic.9y,no,yes,cellular,102,2,1
24916,Yes,2023,27,unemployed,single,university.degree,yes,no,telephone,158,7,1
24917,Yes,2023,45,blue-collar,divorced,basic.9y,no,yes,cellular,194,2,0
24918,Yes,2023,33,entrepreneur,married,university.degree,yes,yes,cellular,285,2,0
24919,Yes,2023,43,admin.,married,high.school,yes,no,cellular,231,2,0
24920,Yes,2023,56,unknown,single,basic.9y,no,yes,cellular,53,8,1
24921,Yes,2023,39,blue-collar,single,high.school,yes,yes,cellular,276,3,1
24922,Yes,2023,27,services,single,high.school,no,no,cellular,505,2,0
24923,Yes,2023,51,admin.,divorced,university.degree,unknown,unknown,cellular,178,4,1
24924,Yes,2023,31,technician,single,university.degree,no,no,telephone,211,3,1
24925,Yes,2023,33,entrepreneur,married,university.degree,yes,no,cellular,116,2,0
24926,Yes,2023,25,technician,single,university.degree,no,no,cellular,135,3,1
24927,Yes,2023,40,admin.,single,high.school,yes,no,cellular,172,3,1
24928,Yes,2023,50,admin.,divorced,basic.9y,no,no,cellular,47,4,1
24929,Yes,2023,53,self-employed,married,university.degree,no,no,cellular,84,2,0
24930,Yes,2023,39,admin.,married,high.school,no,no,cellular,367,2,0
24931,Yes,2023,25,blue-collar,single,basic.9y,yes,no,cellular,244,7,1
24932,Yes,2023,33,entrepreneur,married,university.degree,yes,yes,cellular,103,3,1
24933,Yes,2023,33,admin.,married,university.degree,no,no,cellular,158,3,1
24934,Yes,2023,33,entrepreneur,married,university.degree,no,no,cellular,611,2,0
24935,Yes,2023,53,self-employed,married,university.degree,yes,no,cellular,78,3,1
24936,Yes,2023,27,services,single,high.school,yes,no,cellular,306,2,0
24937,Yes,2023,26,blue-collar,divorced,high.school,no,no,telephone,79,3,1
24938,Yes,2023,26,blue-collar,single,high.school,yes,yes,cellular,110,2,0
24939,Yes,2023,39,services,married,professional.course,yes,no,cellular,751,2,0
24940,Yes,2023,35,blue-collar,married,high.school,yes,yes,cellular,289,3,1
24941,Yes,2023,31,housemaid,married,high.school,yes,no,cellular,126,6,1
24942,Yes,2023,29,management,single,university.degree,yes,no,cellular,84,3,1
24943,Yes,2023,48,blue-collar,single,basic.6y,yes,no,cellular,297,3,1
24944,Yes,2023,30,technician,single,professional.course,no,no,cellular,66,2,1
24945,Yes,2023,31,admin.,single,high.school,yes,no,telephone,120,3,1
24946,Yes,2023,33,technician,divorced,professional.course,yes,no,cellular,72,4,1
24947,Yes,2023,31,housemaid,married,high.school,yes,no,cellular,64,2,0
24948,Yes,2023,31,entrepreneur,married,university.degree,yes,no,cellular,151,2,0
24949,Yes,2023,22,housemaid,single,high.school,yes,yes,cellular,767,12,1
24950,Yes,2023,56,unknown,single,basic.9y,no,yes,cellular,329,5,1
24951,Yes,2023,35,admin.,married,high.school,no,yes,cellular,84,2,1
24952,Yes,2023,23,blue-collar,single,basic.9y,no,yes,cellular,105,3,1
24953,Yes,2023,44,blue-collar,married,basic.9y,no,no,telephone,214,3,1
24954,Yes,2023,27,blue-collar,single,basic.9y,yes,no,cellular,189,3,1
24955,Yes,2023,31,management,married,university.degree,yes,no,cellular,1397,3,0
24956,Yes,2023,40,entrepreneur,married,university.degree,no,no,cellular,550,3,1
24957,Yes,2023,27,technician,single,professional.course,no,no,cellular,331,2,0
24958,Yes,2023,43,admin.,married,high.school,no,no,cellular,155,2,1
